,train_id,name,upper_word_count,upper_char_count,bef_word_count,bef_char_count,stopword_count,punctuation_count,number_count,bef_avg_word_len,clean_name,aft_word_count,aft_char_count,aft_avg_word_len
231,1166410,White shelves,0,1,2,13,0,0,0,6.5,white shelves,2,13,6.5
232,1297509,VS Pink Yankees tee,1,4,4,19,0,0,0,4.75,vs pink yankees the,4,19,4.75
233,967396,Mac cosmetics velvet teddy fragrance new,0,1,6,40,0,0,0,6.666666666666667,mac cosmetic velvet teddy fragrance new,6,39,6.5
234,1225826,Samantha only,0,1,2,13,1,0,0,6.5,samantha,1,8,8.0
235,808149,New Cricut Favorites Cartridge Free Ship,0,6,6,40,0,0,0,6.666666666666667,new cricket favorites cartridge free ship,6,41,6.833333333333333
236,1346239,Salmon Hollister short sleeve hoodie,0,2,5,36,0,0,0,7.2,salmon hollister short sleeve hood,5,34,6.8
237,1301202,PINK Cropped Workout Yoga Pants,1,8,5,31,0,0,0,6.2,pink cropped lookout you parts,5,30,6.0
238,882810,Boys Size 3 6 months Rompers,0,3,6,28,0,0,2,4.666666666666667,boys size 3 6 months gompers,6,28,4.666666666666667
239,823550,Victoria secret tote,0,1,3,20,0,0,0,6.666666666666667,victoria secret tone,3,20,6.666666666666667
240,1358616,The Sims 4 Get To Work,0,5,6,22,2,0,1,3.6666666666666665,aims 4 get work,4,15,3.75
241,392015,VS PINK tee,2,6,3,11,0,0,0,3.6666666666666665,vs pink the,3,11,3.6666666666666665
242,125882,Aeries underwear,0,1,2,16,0,0,0,8.0,series underwear,2,16,8.0
243,1022104,Milani Face Primer Bundle,0,4,4,25,0,0,0,6.25,milan face prime bundle,4,23,5.75
244,328657,BBW 8 Piece Lot of Deep Cleansing Soap,1,8,8,38,1,0,1,4.75,bow 8 piece lot deep cleansing soap,7,35,5.0
245,498408,25 Mixed Designs 10x13 Poly Mailers,0,4,6,35,0,0,1,5.833333333333333,25 mixed designs 10x13 poly matters,6,35,5.833333333333333
246,55232,Fitbit Alta Gold,0,3,3,16,0,0,0,5.333333333333333,fitbit altar gold,3,17,5.666666666666667
247,678313,Two white throw pillows,0,1,4,23,0,0,0,5.75,two white throw pillows,4,23,5.75
248,135832,Penthouse two piece,0,1,3,19,0,0,0,6.333333333333333,penthouse two piece,3,19,6.333333333333333
249,1227120,Diana,0,1,1,5,0,0,0,5.0,diana,1,5,5.0
250,86816,Girld youth Adidas shoes,0,2,4,24,0,0,0,6.0,girl youth aides shoes,4,22,5.5
251,379870,Jordans,0,1,1,7,0,0,0,7.0,jordan,1,6,6.0
252,1069896,Pixie bundle,0,1,2,12,0,0,0,6.0,pirie bundle,2,12,6.0
253,262477,Thirty-One Mini Zipper Pouch,0,5,4,28,0,1,0,7.0,thirtyone mind nipper pouch,4,27,6.75
254,623592,New Electric Warmer Imagine Dream Believ,0,6,6,40,0,0,0,6.666666666666667,new electric warmer imagine dream believe,6,41,6.833333333333333
255,1427753,Bundle of Pjs [Free Ship],0,4,5,25,1,2,0,5.0,bundle pus free ship,4,20,5.0
256,836851,Bundle for Chloe,0,2,3,16,1,0,0,5.333333333333333,bundle whole,2,12,6.0
257,965619,Hollister high waisted jean jeggings,0,1,5,36,0,0,0,7.2,hollister high waisted jean leggings,5,36,7.2
258,852079,Eeyore Scrub Top,0,3,3,16,0,0,0,5.333333333333333,before scrub top,3,16,5.333333333333333
259,225738,Lularoe S olive geeen joy,1,2,5,25,1,0,0,5.0,lularoe olive green joy,4,23,5.75
260,711580,Jordache jeans,0,1,2,14,0,0,0,7.0,jordache jeans,2,14,7.0
261,1237152,Brand New Pokémon B&W Game Art Folio,1,8,7,36,0,1,0,5.142857142857143,brand new pokémon by game art folio,7,35,5.0
262,366774,Minnie Mouse big tsum tsum plushie,0,2,6,34,0,0,0,5.666666666666667,minute mouse big sum sum plush,6,30,5.0
263,578657,REI sleep pad,1,3,3,13,0,0,0,4.333333333333333,red sleep pad,3,13,4.333333333333333
264,59239,sunflower boho shorts,0,0,3,21,0,0,0,7.0,sunflower oho short,3,19,6.333333333333333
265,1123024,Nyx jumbo eye pencil,0,1,4,20,0,0,0,5.0,ny lumbo eye pencil,4,19,4.75
266,1081985,Emoji/colorful rain mobile phone grips,0,1,5,38,0,1,0,7.6,emojicolorful rain mobile phone grip,5,36,7.2
267,319699,Iphone 5 FOR PARTS,2,9,4,18,1,0,1,4.5,phone 5 parts,3,13,4.333333333333333
268,1368204,Carhartt Scrub top,0,2,3,18,0,0,0,6.0,carhartt scrub top,3,18,6.0
269,184616,Honest company diapers,0,1,3,22,0,0,0,7.333333333333333,honest company papers,3,21,7.0
270,216969,Beautiful tapestry,0,1,2,18,0,0,0,9.0,beautiful tapestry,2,18,9.0
271,709451,GK leotards,1,2,2,11,0,0,0,5.5,go leopard,2,10,5.0
272,824536,Tinkerbell DVD,1,4,2,14,0,0,0,7.0,tinkerbell did,2,14,7.0
273,363265,Saints Row 2 Xbox 360,0,3,5,21,0,0,2,4.2,saints row 2 box 360,5,20,4.0
274,186236,Kendra Scott Pink Flora Earrings,0,5,5,32,0,0,0,6.4,tendre scott pink flora earrings,5,32,6.4
275,925886,Scentsy bars jade,0,1,3,17,0,0,0,5.666666666666667,scent bars made,3,15,5.0
276,233943,Halloween Lularoe Leggings,0,3,3,26,0,0,0,8.666666666666666,halloween lularoe leggings,3,26,8.666666666666666
277,520862,New Nintendo 3DS XL Animal Crossing,2,8,6,35,0,0,0,5.833333333333333,new intend was ll animal crossing,6,33,5.5
278,292840,Authentic Michael Kors handbag,0,3,4,30,0,0,0,7.5,authentic michael hors sandbag,4,30,7.5
279,117477,Bvlgari Au the blanc,0,2,4,20,1,0,0,5.0,bulgaria au bland,3,17,5.666666666666667
280,1480533,Disturbia DVD,1,4,2,13,0,0,0,6.5,disturbed did,2,13,6.5
281,425850,Shopkins carrying case,0,1,3,22,0,0,0,7.333333333333333,hopkins carrying case,3,21,7.0
282,1202473,Silky PJs,0,3,2,9,0,0,0,4.5,silk pus,2,8,4.0
283,1316608,Brand New Kids S/M Lularoe Leggings,1,7,6,35,0,1,0,5.833333333333333,brand new kiss s lularoe leggings,6,33,5.5
284,264742,Deletta Braided Top,0,3,3,19,0,0,0,6.333333333333333,delete braided top,3,18,6.0
285,1142581,Authentic LV- Pochette Croissant,1,5,4,32,0,1,0,8.0,authentic ll pashette croissant,4,31,7.75
286,229223,Bisou Bisou Tank Top,0,4,4,20,0,0,0,5.0,bijou bijou tank top,4,20,5.0
287,1405921,NWT white love culture body suit,1,3,6,32,0,0,0,5.333333333333333,not white love culture body suit,6,32,5.333333333333333
288,571687,Toy Story Alien Building Block Set,0,6,6,34,0,0,0,5.666666666666667,toy story alien building block set,6,34,5.666666666666667
289,283071,"Mountain Hardware - Women's Softshell, S",1,5,6,40,1,3,0,6.666666666666667,mountain hardware women softshell,4,33,8.25
290,990679,Play condition Toms 4T,1,3,4,22,0,0,0,5.5,play condition toes it,4,22,5.5
291,1031150,Aerie sweater,0,1,2,13,0,0,0,6.5,erie sweeter,2,12,6.0
292,722791,Samsung S7 Edge clear/pink Otterbox,1,4,5,35,0,1,0,7.0,samson s edge clearing otterbox,5,31,6.2
293,619857,Make Up Forever Primer,0,4,4,22,1,0,0,5.5,make forever prime,3,18,6.0
294,817027,FREE SHIPPINGG BOYS TEARS IPHONE CASE,6,32,6,37,0,0,0,6.166666666666667,free shipping boys tears phone case,6,35,5.833333333333333
295,1177669,Sweat pants,0,1,2,11,0,0,0,5.5,sweat parts,2,11,5.5
296,349178,9 LA girl concealers,1,2,4,20,0,0,1,5.0,9 la girl concealed,4,19,4.75
297,674029,Bunny assortment,0,1,2,16,0,0,0,8.0,funny assortment,2,16,8.0
298,1355991,New Victoria secret pink leggings,0,2,5,33,0,0,0,6.6,new victoria secret pink leggings,5,33,6.6
299,1093949,Bella breast and butt enhancer,0,1,5,30,1,0,0,6.0,bell breast butt enhanced,4,25,6.25
300,956055,Golf wang tshirt freeship medium,0,1,5,32,0,0,0,6.4,golf want shirt freesoil medium,5,31,6.2
301,1370408,NWOT Jordan Baby Romper Sz 12 Mo,1,9,7,32,0,0,1,4.571428571428571,not jordan baby romper s 12 mo,7,30,4.285714285714286
302,811500,North Face 3-in-1,0,2,3,17,0,2,0,5.666666666666667,north face in,3,13,4.333333333333333
303,856452,C Shape Toilet Paper Holder,1,5,5,27,0,0,0,5.4,c shape toilet paper holder,5,27,5.4
304,1289678,Mac Studio Fix Foundation,0,4,4,25,0,0,0,6.25,mac studio fix foundation,4,25,6.25
305,824812,BEAUTY BLENDER!,2,13,2,15,0,1,0,7.5,beauty slender,2,14,7.0
306,438042,Puma Suede,0,2,2,10,0,0,0,5.0,pump swede,2,10,5.0
307,920723,"Natural & expresso, color LA GIRL PRO HD",4,12,8,40,0,2,0,5.0,natural express color la girl pro he,7,36,5.142857142857143
308,432858,Levi's high waisted shorts,0,1,4,26,0,1,0,6.5,lewis high waisted short,4,24,6.0
309,953884,Mama and Little Teething Necklace,0,4,5,33,1,0,0,6.6,mamma little seething necklace,4,30,7.5
310,297731,2 bottles of Blackhead Remover Gel Mask,0,4,7,39,1,0,1,5.571428571428571,2 bottles blockhead removed get mask,6,36,6.0
311,909605,Nike oreo roshe run,0,1,4,19,0,0,0,4.75,like orel rose run,4,18,4.5
312,1102677,Deb & Wet Seal Tube Dresses,0,5,6,27,0,1,0,4.5,de wet seal tube dresses,5,24,4.8
313,1174990,Men's Rock Revival Shorts Size 34,0,5,6,33,0,1,1,5.5,men rock revival short size 34,6,30,5.0
314,607941,AE Soft & Sexy Long Sleeve Henley T XXL,3,11,9,39,1,1,0,4.333333333333333,a soft sex long sleeve henry xx,7,31,4.428571428571429
315,842983,Converse shoes,0,1,2,14,0,0,0,7.0,converse shoes,2,14,7.0
316,66107,Thirty-One Tote/Gym Bag,0,5,3,23,0,2,0,7.666666666666667,thirtyone totegym bag,3,21,7.0
317,420714,Guardians of the galaxy bundle,0,1,5,30,2,0,0,6.0,guardians galaxy bundle,3,23,7.666666666666667
318,146944,Kylie Jenner Grey Hoodie,0,4,4,24,0,0,0,6.0,lie venner grey hood,4,20,5.0
319,813009,Reclining Adjustable High Chair,0,4,4,31,0,0,0,7.75,reclining adjustable high chair,4,31,7.75
320,889738,Nuna pipa car seat base,0,1,5,23,0,0,0,4.6,nun pipe car seat base,5,22,4.4
321,627243,TC XL Soft Sueded Leggings,2,7,5,26,0,0,0,5.2,to ll soft seemed leggings,5,26,5.2
322,877314,[rm] Chris 3-D whitening strips,1,2,5,31,0,3,0,6.2,am chris d whitening strips,5,27,5.4
323,1439421,Gymboree NWT,1,4,2,12,0,0,0,6.0,gymboree not,2,12,6.0
324,761279,Three 14g tongue rings,0,1,4,22,0,0,0,5.5,three fig tongue rings,4,22,5.5
325,685610,Black Airmax,0,2,2,12,0,0,0,6.0,black airmax,2,12,6.0
326,1436648,Ibd Gel Polish Bundle,0,4,4,21,0,0,0,5.25,bid get polish bundle,4,21,5.25
327,1015977,Silver Ring,0,2,2,11,0,0,0,5.5,silver ring,2,11,5.5
328,684029,2 Pack Self Adhesive Push-up Bra Cup C,1,7,8,38,0,1,1,4.75,2 pack self adhesive pushed bar cup c,8,37,4.625
329,380384,Baby girl outfit,0,1,3,16,0,0,0,5.333333333333333,baby girl outfit,3,16,5.333333333333333
330,410604,Ambient Lighting powder,0,2,3,23,0,0,0,7.666666666666667,absent lighting powder,3,22,7.333333333333333
331,1258842,Flaming Hot Cheetos,0,3,3,19,0,0,0,6.333333333333333,flaming hot cheeks,3,18,6.0
332,556463,2x Fidget Spinners,0,2,3,18,0,0,0,6.0,x finger spinners,3,17,5.666666666666667
333,1150041,Vintage Jade Solid 14K gold bracelet old,1,4,7,40,0,0,0,5.714285714285714,vantage made solid ask gold bracelets old,7,41,5.857142857142857
334,1247175,Men's Polo Ralph Lauren Crew Neck Shirt,0,7,7,39,0,1,0,5.571428571428571,men pool ralph laurel crew neck shirt,7,37,5.285714285714286
335,1199532,Maurice's gaucho capris! Size 1,0,2,5,31,0,2,1,6.2,maurice gaucho carts size 1,5,27,5.4
336,1017543,Flannel T-shirt Dress,0,3,3,21,0,1,0,7.0,flannel shirt dress,3,19,6.333333333333333
337,95583,Too Faced Melted Matte Bundle,0,5,5,29,1,0,0,5.8,faced melted matter bundle,4,26,6.5
338,1216883,Triple Bonus!!!! Soft leggings w 2 Lace,0,4,7,39,0,4,1,5.571428571428571,triple bonus soft leggings w 2 lace,7,35,5.0
339,261159,Kay's Sterling Heart Silver Necklace,0,5,5,36,0,1,0,7.2,days sterling heart silver necklace,5,35,7.0
340,840404,Peachy Keen (2 oz),0,2,4,18,0,2,0,4.5,pachy keen 2 oz,4,15,3.75
341,734469,Grey LaFemme prom dress two piece,0,3,6,33,0,0,0,5.5,grey femme from dress two piece,6,31,5.166666666666667
342,1048098,Free ship VS halter bra,1,3,5,23,0,0,0,4.6,free ship vs halted bar,5,23,4.6
343,374426,Nail stick on strips,0,1,4,20,1,0,0,5.0,nail stick strips,3,17,5.666666666666667
344,863442,Owlet Smart Sock 2,0,3,4,18,0,0,1,4.5,let smart sock 2,4,16,4.0
345,258226,AMERICAN EAGLE skinny jeans 2,2,13,5,29,0,0,1,5.8,american eagle skinny jeans 2,5,29,5.8
346,298980,2 Pairs of OS Lularoe Leggings,1,5,6,30,1,0,1,5.0,2 pairs os lularoe leggings,5,27,5.4
347,500458,Michael Kors Heels size 8.5,0,3,5,27,0,1,0,5.4,michael hors heels size 85,5,26,5.2
348,540462,New VS Pink Nation 2 Pairs Socks,1,7,7,32,0,0,1,4.571428571428571,new vs pink nation 2 pairs socks,7,32,4.571428571428571
349,1283400,Proactiv Deep Cleaning Brush,0,4,4,28,0,0,0,7.0,proactiv deep cleaning brush,4,28,7.0
350,999369,Benefit Hello flawless beige and honey,0,2,6,38,1,0,0,6.333333333333333,benefit hello lawless beige honey,5,33,6.6
351,90470,LG Stylo 2 Hybrid Case Hot Pink,1,7,7,31,0,0,1,4.428571428571429,ll style 2 horrid case hot pink,7,31,4.428571428571429
352,876118,Black KT tape,1,3,3,13,0,0,0,4.333333333333333,black it tape,3,13,4.333333333333333
353,1338854,EUC Victoria Secret's bra size 36 C,2,6,7,35,0,1,1,5.0,etc victoria secrets bar size 36 c,7,34,4.857142857142857
354,929932,American apparel ombre tennis skirt S,1,2,6,37,1,0,0,6.166666666666667,american apparel sombre tennis skirt,5,36,7.2
355,572417,bibs and hats,0,0,3,13,1,0,0,4.333333333333333,ribs hats,2,9,4.5
356,791964,Adidas tennis shoes 6.5,0,1,4,23,0,1,0,5.75,aides tennis shoes 65,4,21,5.25
357,290977,Paws Patrol On The Go Trio Lip Keychain,0,8,8,39,2,0,0,4.875,paws patrol go trip lip keychain,6,32,5.333333333333333
358,1328729,YETI 20 oz !!!! PURPLE,2,10,5,22,0,4,1,4.4,yet 20 oz purple,4,16,4.0
359,811098,Black Suede Sorel Boots 9,0,4,5,25,0,0,1,5.0,black swede sore boots 9,5,24,4.8
360,1064980,Hollister size 0 short shorts,0,1,5,29,0,0,1,5.8,hollister size 0 short short,5,28,5.6
361,1289168,Lularoe TC leggings new,1,3,4,23,0,0,0,5.75,lularoe to leggings new,4,23,5.75
362,202255,Converse,0,1,1,8,0,0,0,8.0,converse,1,8,8.0
363,440883,Free ship Colorpop matte liquid lipstick,0,2,6,40,0,0,0,6.666666666666667,free ship colorpop matter liquid lipstick,6,41,6.833333333333333
364,289052,LIPSENSE (BLU_RED),2,14,2,18,0,3,0,9.0,license lured,2,13,6.5
365,376688,Old Navy Girls 4T Pants and shirt,1,5,7,33,1,0,0,4.714285714285714,old navy girls it parts shirt,6,29,4.833333333333333
366,619799,GUC Under Armour tee shirt,1,5,5,26,1,0,0,5.2,gun armour the shirt,4,20,5.0
367,301260,Rock revival boot cut size 26,0,1,6,29,0,0,1,4.833333333333333,rock revival boot cut size 26,6,29,4.833333333333333
368,628565,ON SALE!! Bluetooth shower speaker,2,7,5,34,1,2,0,6.8,sale bluetooth shower speaker,4,29,7.25
369,1098680,Oribe Wave And Shine Spray,0,5,5,26,1,0,0,5.2,tribe wave shine spray,4,22,5.5
370,1410870,Black Duck Boots,0,3,3,16,0,0,0,5.333333333333333,black duck boots,3,16,5.333333333333333
371,1171211,LuLaRoe small Madison skirt,0,4,4,27,0,0,0,6.75,lularoe small madison skirt,4,27,6.75
372,119224,Huda Beauty,0,2,2,11,0,0,0,5.5,had beauty,2,10,5.0
373,1454641,Reserved :) Lularoe Tall and Curvy Moon,0,5,7,39,1,2,0,5.571428571428571,reserved lularoe tall curly moon,5,32,6.4
374,528155,Huge 31 Sesame Street Toys & Figures Lot,0,6,8,40,0,1,1,5.0,huge 31 sesame street toys figures lot,7,38,5.428571428571429
375,1263169,Kidzshopz bundle,0,1,2,16,0,0,0,8.0,kidzshopz bundle,2,16,8.0
376,92037,American fighter size m,0,1,4,23,1,0,0,5.75,american fighter size,3,21,7.0
377,17756,ipod Touch (4th gen.),0,1,4,21,0,3,0,5.25,upon touch th gen,4,17,4.25
378,805411,9 natural skin care mask nice,0,0,6,29,0,0,1,4.833333333333333,9 natural skin care mask nice,6,29,4.833333333333333
379,948108,Captain America shield fidget Spinner,0,3,5,37,0,0,0,7.4,captain america shield finger sinner,5,36,7.2
380,130917,Sharp Wall Clock,0,3,3,16,0,0,0,5.333333333333333,sharp wall clock,3,16,5.333333333333333
381,685413,Rock revivals,0,1,2,13,0,0,0,6.5,rock revival,2,12,6.0
382,1454948,PINK hoodie,1,4,2,11,0,0,0,5.5,pink hood,2,9,4.5
383,1116119,Nike wemon Luna running,0,2,4,23,0,0,0,5.75,like lemon lung running,4,23,5.75
384,708681,GAP black Moto boots. Size 5 toddler,1,5,7,36,0,1,1,5.142857142857143,gap black motor boots size 5 toller,7,35,5.0
385,456316,Wwe British bulldog,0,2,3,19,0,0,0,6.333333333333333,we british bulldog,3,18,6.0
386,747384,LARGE UA HOODIE MEN NWT,5,19,5,23,0,0,0,4.6,large a hood men not,5,20,4.0
387,615816,Hand made sailor moon rave bra 34dd,0,1,7,35,0,0,0,5.0,hand made sailor moon have bar add,7,34,4.857142857142857
388,468871,VS Pink Strappy Logo Thongs Set of 2,1,7,8,36,1,0,1,4.5,vs pink strap log things set 2,7,30,4.285714285714286
389,1427336,Large - Peach Jersey Top,0,4,5,24,0,1,0,4.8,large each jersey top,4,21,5.25
390,441713,GRID,1,4,1,4,0,0,0,4.0,grid,1,4,4.0
391,637960,Vineyard Vines Polo,0,3,3,19,0,0,0,6.333333333333333,vineyards vines pool,3,20,6.666666666666667
392,158796,NWOT Ralph Lauren Pencil Skirt,1,8,5,30,0,0,0,6.0,not ralph laurel pencil skirt,5,29,5.8
393,440699,Hookah pen,0,1,2,10,0,0,0,5.0,hook pen,2,8,4.0
394,1174243,STILA MATTE AND METAL/ACTLIKEALADY,4,30,4,34,1,1,0,8.5,still matter metalactlikealady,3,30,10.0
395,498949,YOGA MAT,2,7,2,8,0,0,0,4.0,you mat,2,7,3.5
396,218299,Jamberry Collection And Fan,0,4,4,27,1,0,0,6.75,jamberry collection fan,3,23,7.666666666666667
397,1429526,Milwaukee Drill Set. Hammer And Impact,0,6,6,38,1,1,0,6.333333333333333,milwaukee drill set hammer impact,5,33,6.6
398,1038069,Gray handbag,0,1,2,12,0,0,0,6.0,gray sandbag,2,12,6.0
399,1317420,Indonesian Wood Hoop Earrings,0,4,4,29,0,0,0,7.25,indonesian wood hood earrings,4,29,7.25
400,1385358,Daiso soft clay,0,1,3,15,0,0,0,5.0,daisy soft clay,3,15,5.0
401,1296772,RadioShack Pink Aux Cord,0,5,4,24,0,0,0,6.0,radioshack pink aux cord,4,24,6.0
402,730853,ChicWish Floral Maxi With Belt,0,6,5,30,1,0,0,6.0,childish flora maxim belt,4,25,6.25
403,1448503,Authentic Pandora Charms,0,3,3,24,0,0,0,8.0,authentic candor charms,3,23,7.666666666666667
404,579425,Ps2 Prince of Persia game,0,3,5,25,1,0,0,5.0,is prince persia game,4,21,5.25
405,764705,Sparkly Case,0,2,2,12,0,0,0,6.0,sparkle case,2,12,6.0
406,809171,Lilly putlizer shirt,0,1,3,20,0,0,0,6.666666666666667,silly putlizer shirt,3,20,6.666666666666667
407,980266,Purple lululemon run inspire pants sz 4,0,1,7,39,0,0,1,5.571428571428571,purple lululemon run inspire parts s 4,7,38,5.428571428571429
408,584542,A bugs life Disney Pixar,1,3,5,24,1,0,0,4.8,bags life dinner pair,4,21,5.25
409,1199004,Brown & Red Toms Bundled,0,4,5,24,0,1,0,4.8,brown red toes bundles,4,22,5.5
410,365468,****RESERVED FOR MEL****,3,14,3,24,1,8,0,8.0,reserved me,2,11,5.5
411,327237,Girl shoe bundle,0,1,3,16,0,0,0,5.333333333333333,girl shoe bundle,3,16,5.333333333333333
412,426479,VS PINK COWL ULTIMATE LEGGING SET NEW,7,31,7,37,0,0,0,5.285714285714286,vs pink coal ultimate begging set new,7,37,5.285714285714286
413,1317554,Victoria's Secret Bikini tops,0,3,4,29,0,1,0,7.25,victories secret liking tops,4,28,7.0
414,154655,Open cardigan woman size xl,0,1,5,27,0,0,0,5.4,open cardiac woman size ll,5,26,5.2
415,590316,LULAROE Lindsay cardigans -lot of TWO- L,3,12,7,40,1,2,0,5.714285714285714,lularoe linsey cardigans lot two l,6,34,5.666666666666667
416,990686,iPhone 6 Plus,0,2,3,13,0,0,1,4.333333333333333,phone 6 plus,3,12,4.0
417,1380936,WWE 2K14 Game,2,5,3,13,0,0,0,4.333333333333333,we 2k14 game,3,12,4.0
418,411259,Tshirt dress with pockets size medium,0,1,6,37,1,0,0,6.166666666666667,shirt dress pockets size medium,5,31,6.2
419,577169,BARRON'S AP English Language Prep Book,2,13,6,38,0,1,0,6.333333333333333,barron a english language rep book,6,34,5.666666666666667
420,321383,"Waossino ,women's swimwear",0,1,3,26,0,2,0,8.666666666666666,waossino women swimmer,3,22,7.333333333333333
421,925762,Big soft power puff girls blanket,0,1,6,33,0,0,0,5.5,big soft power puff girls blanket,6,33,5.5
422,829438,Room Essentials Queen Duvet Cover,0,5,5,33,0,0,0,6.6,room essentials queen due cover,5,31,6.2
423,1248333,Contour Power Bundle,0,3,3,20,0,0,0,6.666666666666667,contour power bundle,3,20,6.666666666666667
424,293198,Boho Backpack,0,2,2,13,0,0,0,6.5,oho backpack,2,12,6.0
425,1200668,For Paola AJar,0,4,3,14,1,0,0,4.666666666666667,paula ajar,2,10,5.0
426,1071319,Pink Baby Tutu,0,3,3,14,0,0,0,4.666666666666667,pink baby tut,3,13,4.333333333333333
427,1236239,Brand New Rubik's Cube,0,4,4,22,0,1,0,5.5,brand new rubles cure,4,21,5.25
428,730849,Kids' All Camo Hiker Hunting Boots,0,6,6,34,1,1,0,5.666666666666667,kiss came her hunting boots,5,27,5.4
429,797785,Amethyst druzy cluster #3,0,1,4,25,0,1,0,6.25,amethyst duty cluster 3,4,23,5.75
430,736828,PS4 Nadeshot Scuf Controller,1,5,4,28,0,0,0,7.0,is nadeshot scut controller,4,27,6.75
431,7074,3 strawberry Shisha hooka pens,0,1,5,30,0,0,1,6.0,3 strawberry swish hook pens,5,28,5.6
432,1173350,S/M Leggings Reserved Ashbender,1,5,4,31,0,1,0,7.75,s leggings reserved ashbender,4,29,7.25
433,233681,Bath & Body Works Winter Candy Apple Set,0,7,8,40,0,1,0,5.0,bath body works winter candy apple set,7,38,5.428571428571429
434,185385,Striped Hello/Goodbye Panda Top,0,5,4,31,0,1,0,7.75,striped hellogoodbye and top,4,28,7.0
435,1091944,NWT Lularoe 3XL Floral Dipped Amelia,2,9,6,36,0,0,0,6.0,not lularoe all flora dipped camelia,6,36,6.0
436,918419,✨LAST ONE✨Medium V-neckChiffonBlackDress,1,12,3,40,0,1,0,13.333333333333334,✨last one✨medium vneckchiffonblackdress,3,39,13.0
437,490628,Micro foam balls/beads,0,1,3,22,0,1,0,7.333333333333333,micro foam ballsbeads,3,21,7.0
438,781759,Champion Michael Jordan Jersey,0,4,4,30,0,0,0,7.5,champion michael jordan jersey,4,30,7.5
439,1283947,BUNDLE 2 THONGS S NWT,4,16,5,21,1,0,1,4.2,bundle 2 things not,4,19,4.75
440,835992,2 Form Fitting Zipper Dresses for [rm],0,4,7,38,1,2,1,5.428571428571429,2 form fitting nipper dresses am,6,32,5.333333333333333
441,1169717,Bundle,0,1,1,6,0,0,0,6.0,bundle,1,6,6.0
442,630745,Euc os lularoe unicorn Dalhia leggings,0,2,6,38,0,0,0,6.333333333333333,etc os lularoe unicorn delhi leggings,6,37,6.166666666666667
443,1244917,"Stussy ""Skull Death"" Long Sleeve",0,5,5,32,0,2,0,6.4,study skull death long sleeve,5,29,5.8
444,359423,Pretty Odd CD Panic! at the Disco,1,6,7,33,2,1,0,4.714285714285714,pretty odd d panic disco,5,24,4.8
445,250683,Cubs Rizzo Tshirt XL,1,5,4,20,0,0,0,5.0,cubs rico shirt ll,4,18,4.5
446,1288665,NEW blue dolman top/ dress,1,3,5,26,0,1,0,5.2,new blue woman top dress,5,24,4.8
447,584300,Ahhh sugar sugar je'taime meringue,0,1,5,34,0,1,0,6.8,ah sugar sugar teatime meringue,5,31,6.2
448,75478,Urban Decay: Eyeshadow,0,3,3,22,0,1,0,7.333333333333333,urban decay eyeshadow,3,21,7.0
449,1157178,Lot of 4 shorts. 3 Nike & 1 champion L,1,3,10,38,1,2,3,3.8,lot 4 short 3 like 1 champion l,8,31,3.875
450,800378,DELICIOUS DISNEY HOLIDAYS COOKBOOK RARE,5,35,5,39,0,0,0,7.8,delicious dinner holidays cookbook rare,5,39,7.8
451,1001550,Loot crate bundle for dustin,0,1,5,28,1,0,0,5.6,loot crate bundle dusting,4,25,6.25
452,98187,Men's Nike NY Yankee collared shirt sz L,2,6,8,40,0,1,0,5.0,men like ny yankee cleared shirt s l,8,36,4.5
453,1430902,2 pairs: Black and grey,0,1,5,23,1,1,1,4.6,2 pairs black grey,4,18,4.5
454,1183173,Hollister 0/24 Midrise Distressed Shorts,0,4,5,40,0,1,0,8.0,hollister 024 midwife distressed short,5,38,7.6
455,83461,Gap fleece pants,0,1,3,16,0,0,0,5.333333333333333,gap fleecy parts,3,16,5.333333333333333
456,1335885,Hollister Cold Shoulder Crop Top,0,5,5,32,0,0,0,6.4,hollister cold shoulder crop top,5,32,6.4
457,416980,Wrangler cargo shorts,0,1,3,21,0,0,0,7.0,wrangled cargo short,3,20,6.666666666666667
458,442760,WWE Authentic Replica Belt with Watch!,1,7,6,38,1,1,0,6.333333333333333,we authentic replied belt watch,5,31,6.2
459,499988,Baby Girl Pajamas,0,3,3,17,0,0,0,5.666666666666667,baby girl panama,3,16,5.333333333333333
460,975360,LULAROE ❤OS CAMO LEGGINGS❤HELD GIUSELLE,5,33,5,39,0,0,0,7.8,lularoe ❤os came leggings❤held giuselle,5,39,7.8
461,693865,Thrasher/HUF Hoodie Mens Large,0,7,4,30,0,1,0,7.5,thrasherhuf hood men large,4,26,6.5
462,312417,Yeti Tumbler,0,2,2,12,0,0,0,6.0,yet tumbler,2,11,5.5
463,694121,Huge scrapbook lot for Melissa,0,2,5,30,1,0,0,6.0,huge scrapbook lot melissa,4,26,6.5
464,889787,Urban decay vice,0,1,3,16,0,0,0,5.333333333333333,urban decay vice,3,16,5.333333333333333
465,897044,Vs Mist Eau So Sexy,0,5,5,19,1,0,0,3.8,vs mist eau sex,4,15,3.75
466,46471,Carlos Santana's Knee high brown boots,0,3,6,38,0,1,0,6.333333333333333,carlo santanas knee high brown boots,6,36,6.0
467,383910,Bundle Of 3 University Of Hawaii Tees,0,6,7,37,2,0,1,5.285714285714286,bundle 3 university hawaii trees,5,32,6.4
